Id,Fecha,Tweet,Usuario,Clasificación
4499,6/14/2022," Y así con la nueva constitución le quieren meter más plata a ese saco roto, entiendan con más plata no va a mejorar la salud, si no hay buena gestión de los recursos ni aunque le metas todos los días la fortuna de elon musk se arregla.",dalomismown1981,Neutro
4591,6/14/2022," Y yo le enviaría una foto de mi Trezor pero me da pereza. Si lo que está metido en la Trezor pierde su valor cada vez que Elon Musk estornuda o que hackean a un turco muy gurú de la minería, le insisto en que EL TULIPÁN CÓMASELO USTED.",salidarvuelta,Neutro
4611,6/14/2022,"3/5 - Aprovecharse de la influencia en las redes sociales.  

Si tienes curiosidad, consulta la cuenta de Twitter de Elon Musk.",juanpittau,Neutro
4657,6/14/2022, Y cómo sabe Elon Musk sobre cómo estará el #Bitcoin ya dejen de inventar ridiculeces.,morice8GTa,Negativo
4662,6/14/2022," Al menos ese da risa, hay weyes q se sienten Elon Musk y huelen a sope  loudly_crying_face ",dxarh,Positivo
4667,6/14/2022,"  Oima Elon Musk, el Dr puede hacer lo que se le da la gana.",Caldeboer,Neutro
4669,6/14/2022,  Es chota mae https://t.co/MbShRUuzEI,jccastrog,Negativo
4680,6/14/2022,"Parece que China diseño un  misil de largo alcance que puede destruir los satélites de Elon Musk.
Por otro lado...para mí cambio mi sentido de la guerra...ahora es destruir los Países que les llevan las armas.. por las últimas declaraciones de EEUU. Mis conclusiones..",lufttung77,Neutro
4682,6/14/2022,"Tesla despide al gerente de país de Singapur después de que Elon Musk advierte sobre recortes de empleos

Christopher Bousigues publicó el domingo en LinkedIn que su papel había sido elegido para ser ""eliminado"".",desde_cero,Negativo
4683,6/14/2022,"Los empleados de Twitter podrán plantear sus dudas sobre la compra de la empresa a Elon Musk, en un momento en que la operación sigue en el aire

Por 
https://t.co/MNc2Vuf7C7",elpaismexico,Neutro
4684,6/14/2022,"#Negocios #RedesSociales |  sí compartirá todos sus datos a   face_screaming_in_fear  mobile_phone 
 
Entérate de los detalles en  down_arrow  hushed_face 
https://t.co/hGjLTv9yJX https://t.co/bB2r3pywu8",dpl_tech,Neutro
4686,6/14/2022, viste boluda ya dije elon musk me odia,coacxotb,Negativo
4687,6/14/2022,  Esos aviones 0 emisiones ni Elon Musk los tienen.,rafael_voa,Neutro
4698,6/14/2022," Fake 100%, he buscado ese twit en el perfil de elon musk y no aparece por ningún sitio, lo que hace alguna gente por intentar ganarse unos likes… das pena",Ruben_lr31,Negativo
4704,6/14/2022,desculpa elon musk nao me bane por favor https://t.co/yBcrwNqPDk,SkidFlashys,Neutro
4486,6/14/2022, Elon Musk se parece más a un villano de Bond que a Tony Stark,madrugaelgallo,Negativo
4495,6/14/2022, Pobre imbecil. Como si fuera que vos sos Elon Musk para saber quien es quien en twitter  clown_face  clown_face ,Hecfer14,Neutro
4510,6/14/2022,"¿Alguna vez te has preguntado cuántos genios como Elon Musk o Steve Jobs están en las #zonasrurales de España?

Descubre como puedes convertirte en un profesional de la programación en menos de 4 meses y conseguir trabajo desde tu pueblo  backhand_index_pointing_right  https://t.co/gMIztYNXXa

#bootcamp https://t.co/zULOQP8NMt",ruralhack_,Positivo
4544,6/14/2022,"A ver sí, muy funny y tal pero como ha pasado alguien como Grimes a ser la mujer de elon musk, quiero decir, ya era alguien antes de casarse con elon y encima están divorciados, chavales controlad https://t.co/65DzzeQsEw",8CrossRoad8,Positivo
4552,6/14/2022, Me interesa el impacto mundial que tiene y a qué segmentos de la sociedad llega. Hace unos días Elon Musk le hacía RT sobre el tema.,PadredeTrans,Positivo
4564,6/14/2022,"pudiendo ser un aaron swartz, una Alexandra Asánovna Elbakián o un lucio urtubia, ser un elon musk o un amancio ortega.   rolling_on_the_floor_laughing  https://t.co/BUvAqFl5SI",torbe_,Positivo
4578,6/14/2022,"""Por qué Elon Musk está obsesionado con los bots de Twitter, ¿tan importantes son?:https://t.co/dVILREEihd ",infofuengirola,Neutro
4630,6/14/2022,"Saben que me cae chido Elon Musk, pero me estresa que quiere que tengamos hijxs. Somos demasiadxs, y hay personas que no deberían tener hijxs o mujeres que son obligadas a ser madres.",GabyResh,Neutro
4632,6/14/2022,   Hi Elon Musk permitame el honor de servirle tengo una solución rápida y sencilla para hacer completamente los vehículos autonomos sin hacer mucha modificación.. Por favor contacteme al correo principegerardo123.com,Gerardo61353411,Positivo
4643,6/14/2022,"Elon musk significa ""hijo de la luz""

Para tener en cuenta",Andi_MFH,Positivo
4658,6/14/2022,tomando providencias contra elon musk de uma vez por todas https://t.co/hHwH13HA8J,nanatedtalk,Neutro
4671,6/14/2022,"    No gaste polvora en gallinazo ella es como los que se quejan de que Elon Musk compre twitter y no sea un medio de difusión progre .....cosa que no debe ser una red social, mucho menos un medio de comunicación periodistico.",larry_bird1179,Neutro
4685,6/14/2022,INTERNET – Plataformas sociales | Elon Musk suspende momentáneamente la compra de Twitter. https://t.co/VeLYGvYw8x #PED #ElonMusk #elonmusktwitter,tvmundus,Neutro
4695,6/14/2022,"El fundador de Tesla y SpaceX se reunirá con la plantilla de Twitter por primera vez desde que anunció su oferta para comprar la empresa, en un momento en que la operación sigue en el aire por las dudas que Musk ha sembrado sobre la misma

Por 
https://t.co/RT9dAicblG",elpais_america,Neutro
4706,6/14/2022,"Hablenle a Elon Musk, él sabe. https://t.co/NqQoaLat42",darpan_bodhi,Positivo
4492,6/14/2022,Elon Musk y su última oferta para adquirir Twitter. https://t.co/KLySHBujYN,MofetaEl,Neutro
4508,6/14/2022,"Elon musk es TAN feo con o sin arreglos, aborto del infierno https://t.co/YSB17VVKYz",fantasmalarana,Negativo
4517,6/14/2022,"Elon Musk reconoce que está siendo ""un trimestre muy difícil:para Tesla. Unas declaraciones que se suman a las relacionadas con despidos y la situación económica.

https://t.co/VxPoFcDaiQ",Hipertextual,Negativo
4518,6/14/2022,"¿Cómo funciona Starlink, el internet satelital de Elon Musk, y qué representaría su llegada a Panamá? https://t.co/sjiuEUnYbK",GiselaJimnez13,Neutro
4533,6/14/2022, ofendí a elon musk,justhgs,Negativo
4538,6/14/2022,elon musk calvo,amandahflg,Neutro
4541,6/14/2022,#Tesla recortará parte de su plantilla de trabajadores y no aceptará el trabajo remoto https://t.co/2EPwxV8QbE+ #elonmusk #teletrabajo #twitter,Digital_Too,Negativo
4549,6/14/2022, bomb  Elon Musk abre el primer túnel subterráneo para aliviar el tráfico en Los Ángeles... https://t.co/aXGzhGnzUc,SonidoMatinal,Positivo
4554,6/14/2022,elon musk creandose cuentas como el xokas buen intento https://t.co/MAo9xqsSkh,tintoreros55,Negativo
4557,6/14/2022,  Que tendra de Elon Musk para que este se haya convertido en un pagafantas,mniedia,Negativo
4561,6/14/2022, Elon Musk dicen que con frecuencia dormia en el sofa de su fabrica porque no tiene vivienda en propiedad y al mismo tiempo para no perder tiempo en desplazamientos.,Uke_Copy,Neutro
4582,6/14/2022,"Lo importante es el testimonio, no el porque pudo testificar.

También durante el juicio mencionaron a Jason Momoa, James Franco y Elon Musk y no los vi testificar. https://t.co/CbotuT4Kf9",_Genesis__Club_,Neutro
4593,6/14/2022,"El culebrón de la compra de Twitter, explicado: todo lo que le puede ocurrir a Elon Musk https://t.co/6TyjjwXmAn",EvaVinyals,Neutro
4613,6/14/2022,iba a usar una block chain en la cuenta de elon musk PERO MIKU SIGUE A ELON MUSK NO PUEDO HAVERLE ESO A MIKU,raideneilover,Positivo
4614,6/14/2022, Dice Elon Musk que va a vender Tesla y va a comprar la fabrica de lamparas de techo….cosas exclusivas de millonarios,iJose1990,Neutro
4615,6/14/2022,      Elon Musk debería poner un botón de me divierte en Twitter  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing   grinning_face_with_sweat  cuánto he reído  woman_dancing  woman_dancing ,leidycavs,Neutro
4617,6/14/2022,Oigan y el compa este Elon Musk si compró Twitter o ya se hizo bien pendejo?,sorlak15,Negativo
4624,6/14/2022,Elon musk y AMLO hablan igual de rápido,qesadillaYcapsu,Positivo
4634,6/14/2022,"Repito
Ojala Elon Musk compre Whatsapp para librarnos de la asquerosidad que es Meta-Facebook, que chingue a toda su puta madre el cerdo de Mark ZuckerVergas https://t.co/afREYcpxV6",FelixAtTheNorth,Neutro
4637,6/14/2022,Elon Musk no pasaría un curso de sociología básica https://t.co/5f1iWxvQ9r,edulizsol8,Negativo
4638,6/14/2022,https://t.co/SHqdpbxsro : 702df4cf-d524-4eb6-bfa4-4729a95ee03f,test5f1798,Neutro
4646,6/14/2022,":maple_leaf  Elon Musk, el genio de la tecnología que trabaja sin descanso... https://t.co/x1AS2peHFN""",Incomparable_m,Positivo
4650,6/14/2022,Jajajajj lleva 233 mil likes. No se merecen ni a Elon Musk.,JuradoRapaz,Negativo
4652,6/14/2022,Como se llama esa enfermedad mental donde odias a Kast pero idolatras a Elon Musk que es súper anti izquierda? clown_face  clown_face  clown_face  clown_face  clown_face  clown_face  clown_face  clown_face  clown_face  clown_face  clown_face  clown_face  clown_face  clown_face  https://t.co/pw5KFz5JaB,superbased__,Positivo
4653,6/14/2022,vamos a ver Elon Musk que tu no te has pajeado nunca con tias con polla o que te piensas que son que pareces anormal,TalviOfChaos,Negativo
4677,6/14/2022," Todo es culpa de Macri, que pidió el préstamo al FMI, para comprar Twitter y poner a Elon Musk, de testaferro! #ElPeorGobiernoDeLaHistoria #CFKLadronaDeLaNacionArgentina #EleccionesAnticipadasYa #avionvenezolano",Speranza201415,Neutro
4929,6/16/2022,todavia les venden espegitos estos politicos,jaime79mendoza,Neutro
4956,6/15/2022,no le gusta recordar su pasado de estudiante :joy::joy::joy::joy:,MACDOWELL2020,Neutro
4979,6/15/2022,eso podria interferir con los 3 lanzamientos de spacex?,javipelirrojo,Neutro
4991,6/15/2022,"i :orange_heart: her name :satellite_orbital::turtle::dizzy: gracias por mantenernos al tanto de su estado de salud. espero que este bien, se la ve realmente muy feliz. :smiling_face_with_3_hearts:",A121975_,Neutro
5000,6/15/2022,pagarle a amlo un viaje en el spacex y que lo tiren en el espacio.,ReyesJimnezMar1,Neutro
5004,6/15/2022,"bueno...el solito en orbita no, que cualquiera diria que la segunda etapa no hace nada :sweat_smile:. ahora en serio, me dicen hace 10 anos que una compania privada iba a usar hasta 13 veces una primera etapa y lo llamo de todo menos guapo :stuck_out_tongue_winking_eye:",gandalfelgris20,Positivo
5013,6/15/2022,spacex es una empresa estadounidense de fabricacion aeroespacial fundada en 2002 por .la primera empresa privada en llevar humanos al espacio y capaz de devolver una nave espacial desde la orbita terrestre baja.,Mrenatopereira,Neutro
5032,6/15/2022,":rocket:spacex ya tiene luz verde para realizar lanzamientos en orbita con #starship desde una plataforma en boca chica, texas.",juanpadeleo,Positivo
5047,6/15/2022,la agencia estadounidense esta poniendo obstaculos para el lanzamiento del cohete starship :scream:,fayerwayer,Neutro
5087,6/15/2022,ahora deberan evadir misiles hypersonicos los satelites :scream::scream::scream::scream::scream::exploding_head::exploding_head::exploding_head::thinking::thinking::thinking::sob::sob::sob:,Argentoning,Neutro
5101,6/16/2022,"Volví, amigos. Después de seis días de censura por decir el saludo del dictador con bigote, Twitter ha levantado la suspensión de mi cuenta. Twitter censura las opiniones y viraliza la pornografía. Así es de patética esta red social. ¿Que no Elon Musk ya la había adquirido?",UNABOMBER2022,Neutro
5102,6/16/2022,Entonces Elon Musk no compró twitter? Ya puedo volver?,denisse_colis,Neutro
5105,6/16/2022,Elon Musk se salió con la suya: Starship podrá ir a Marte  a través de ,ALBERTODAKKACHE,Neutro
5106,6/16/2022,     winking_face_with_tongue  ha elo-elo elon musk,pkp_7091,Positivo
5113,6/16/2022,"  Si esto no es otra gilipollez del Elon Musk, merece serlo...",JuanGlzBaigorri,Negativo
5115,6/16/2022,#Vídeo | El Hyperloop de Elon Musk: La revolución del transporte aéreo ,Gestionpe,Neutro
5120,6/16/2022,"Si la gente se comprara yo quisiera comprarme a elon musk, a Selena Gomez , Billie eilish, no a ustedes cuerdas de feos ignorantes infelices locos !  face_with_tears_of_joy ",tertuliee,Positivo
5124,6/16/2022,:Elon Musk vota republicano y predice que habrá una ola roja masiva en las elecciones de noviembre”  #EEUU  United_States  por ,PanAmPost_es,Neutro
5126,6/16/2022, Elon musk web69. Me gusta. Yo tengo mis 10.000 dogecoin ),NdrSaul,Positivo
4923,6/16/2022,describe,GoldenPen_,Neutro
4957,6/15/2022,jajajajaja y les explicaron q son u os pendejos q invirgieron el dinero del pueblo en chiviar?,tbp1986,Neutro
4961,6/15/2022,voy. extrano que te bloqueara... quien maneja su cuenta seguramente fue.,Moreno_Guerras,Neutro
4968,6/15/2022,gracias. esperare con ansias,shoot_Nope,Neutro
4971,6/15/2022,mira vamos por buen camino :sunglasses: gracias,Moreno_Guerras,Positivo
4988,6/15/2022,es que ahora le resulta mas facil porque ya conoce el camino!!!! :sweat_smile::sweat_smile::sweat_smile:,elproferoman,Neutro
4993,6/15/2022,ya llevo apenas mas carga que un unico saturn v. para poner en perspectiva lo bestial que era aquel bicho,guidodecaso,Neutro
5009,6/15/2022,"uf, lo voy a escuchar. soy bien fan. gracias. su podcast con tambien es buenisimo.",eperea,Positivo
5027,6/15/2022,acabara con el monopolio que tienen estas dos empresas que aun existen y por cierto el servicio de lo peor.,juan26377286,Negativo
5043,6/15/2022,el #starship (el cohete que parece nave de flash gordon) de podria realizar su primer vuelo el mes que entra. el propio elon musk lo anuncio en su cuenta de twitter.,areygadas,Positivo
5045,6/15/2022,"?trabajas en tesla o en spacex? ?como sabes que hay explotacion? o ?acaso eres de los que cree que todos los empresarios por el puro hecho de serlo son explotadores? te pierdes el punto el cual es: es su dinero, no tuyo, no mio, suyo y puede hacer lo que quiera con ello!!!",Jviveros1974,Positivo
5078,6/15/2022,":ringed_planet: foto del dia de la nasa a fecha de 15-06-2022. el titulo es in the heart of the virgo cluster, en espanol ""en el corazon del cluster virgo"" y el autor es saulius adomaitis #nasa #pictureoftheday #iss #spacex #rocket #esa #space #universe #earth #mars",DiariosRobot,Neutro
5080,6/15/2022,top story: estas son las medidas ambientales que debe seguir spacex en su mision a marte see more,ssenagaby,Neutro
5095,6/15/2022,"damas y caballeros, oficialmente spacex tiene luz verde para sus proximos lanzamientos en texas. la starship probablemente estara lista para volar en julio.",CerebrosG,Positivo
5116,6/16/2022,#PorSiNoLoVio | El multimillonario Elon Musk es el nuevo dueño de Twitter y se espera que impulse importantes cambios en la plataforma. ,prensa_libre,Positivo
5130,6/16/2022,capivaras na corte contra elon musk ,doc_delicious,Neutro
5135,6/16/2022, comet   El Hyperloop de Elon Musk es posible. ¿Qué tanto lo queremos? ,RotaDatos,Neutro
4795,6/13/2022,"El hombre más rico del mundo dio algunos consejos para el éxito en una entrevista para el programa ""Piensa en Grande:en los que aclara que le gustaría haber recibido esos consejos antes de los 30 años. https://t.co/sJp2Frvw0O",HoyDineroCom,Neutro
4815,6/13/2022," face_with_open_mouth  La nueva joya de Sillicon Valley dejó la universidad en su primer año para fundar ‘Scale Al’ y dicen que puede llegar a la altura de empresarios como Elon Musk, Jeff Bezos y Mark Zuckerberg. Esta es su historia right_arrow  https://t.co/XRPnYMxaWm https://t.co/hE4AYnPQBW",Citytv,Neutro
4821,6/13/2022,  Es la razón que llevó a Elon Musk a comprar Twitter,DavidHerasR,Neutro
4847,6/13/2022,"De Stephen Hawking a Elon Musk: por qué la IA cada vez genera mayor preocupación entre los expertos
https://t.co/NaxnSeCAEz
from #FeedLab",miguel_angel,Neutro
4860,6/13/2022, mañana a elon musk,MADRoarES,Neutro
4867,6/13/2022,"La FAA ha autorizado a SpaceX a utilizar su puerto espacial de pruebas en Texas. Tras una exhaustiva evaluación ambiental, la autoridad que gobierna el espacio aéreo en los EEUU le dio luz verde al nuevo cohete de Elon Musk y cía. https://t.co/COZqOT7QzG",guidodecaso,Neutro
4875,6/13/2022,"BIEN Q LA TECNOÑOGÍA AVANCE PARA EL BIEN EN PANAMÁ, PERO QUISIERA Q SE HICIERAN EXPERIMENTOS CON CHIP CEREBRAL CON LAS RATAS DEL GOBIERNO Y NO CON PANAMEÑO DE A PIES. 
Neuralink de Elon Musk alista chip cerebral para primeros ensayos clínicos en humanos
https://t.co/RZxO8vsvDw https://t.co/YU8YlVYK55",mundosincen,Negativo
4879,6/13/2022," Actualice el perfil, acuérdese que Elon musk limpiara los bots  robot  https://t.co/e43lnrXx1I",twitneetor,Neutro
4886,6/13/2022,"  Nico, sos el único argentino que TENEMOS que ver junto a Elon Musk",Zelote97,Positivo
4892,6/13/2022,"Elon Musk Scam on National Television https://t.co/ngj30HfdBO a través de   Yo pensaba que las #ICO ya estaban eliminadas de la tierra, por gente como esta es que muchos hablan mal de las #criptomonedas  no se educan y quieren ganar dinero facil y promocionando esto en tv",JHONSU777,Neutro
